comment,label
التلقيح يسهم في حماية الفئات الضعيفة والمعرضة للمخاطر.,1
تلقحنا وجواز التلقيح في جيبنا اخديت الجرعة الأولى والثانية لا ضر ولا ضرر بخير وعلى خير وتقول اعراض شفتها اليوم كملت 4 شهور وغادي نمشي ندير الجرعة الثالثة مني نكمل 6 أشهر إلى قالوا الجرعة 4 غادي نمشي نديرها ما كاينة غير موت وحدة وصلاة على النبي الحبي,1
"
تفهم تسطى.
متخوفين من اللقاح و اكثر من 5000 نوع من الادوية في الصيدليات يستعملونها و يتقون فيها بدون تخوف خصوصا ادوية اامستوردة .
",1
العلم والبحث العلمي يدعمان فعالية وسلامة اللقاحات، دعونا نثق في الخبراء الطبيين.,1
"
قال وزير الصحة ان اغلب المضربين ملقحين ,,,,,,,,,,,,,,,,,,,,,,,, عندو الصح ,,,,,,,,,,,,,,,,,باركين كمتلو علينا,,,
ليما نغاش يدير لقاح هو حر ,,,,,,,,,,,,,,,,,,,,,غير يجلس فدارو او يسد عليه,,,,,,,,,,,,,,,بلا ميعادينا ,,,,,,,و يسبب في انتشار المرض بالجهل ديالوا
",1
سعيد بتلقي اللقاح لأنه يعزز فرص الحياة الطبيعية دون قلق من الإصابة.,1
" خاص المواطنين ايخدو الامور بجدية التلقيح سواءا اجبأري راه مصلحتهم كفاش بيغيتو نوصلو المناعة الجماعية والبعض كيستهتر وكيتهاون كلشي خاص اتلقح ونعيشو حياتنا الطبيعية وبراكة الاوهام لعيشين البعض التلقيح معندو فاش اضرك كتشدو العكس فوالو
",1
اللقاحات تحد من انتقال الفيروس بشكل كبير، مما يقلل من الإصابات.,1
الصبر والإيمان يجعلانا نتجاوز الصعاب بكل ثقة وسلام.,1
اللقاح يعزز الأمان ويضع حدا للقلق، نحن بحاجة إلى هذا الحماية.,1
لنتجاوز هذه الأزمة بتضامننا وتلقي اللقاح للحفاظ على السلامة.,1
اللقاحات ساهمت في تقليل حدة الأعراض للعديد من الأشخاص المصابين.,1
"
لبعض الإخوان المعلقين أريد أن ألفت انتباههم “بكل تواضع”أن السنة الماضية قد مرت دون مشاكل كما قال البعض مع أنه بعد عيدالأضحى كانت الأمور كارثية….
هذا بالنسبة للسنة الفارطة…أما هذه السنة فإننا نعيش مع المتحور الهندي الواسع الإنتشار و مع ذلك فإنه بفضل اللقاحات فإن الأمور لا زال متحكما فيها و أن أغلب المصابين هم ممن لم يتلقوا اللقاح لسبب ما و هاته الفئة التي شككت في اللقاحات هي من تكتوي اليوم بحر الإصابات وحتى الوفيات…
اللهم شافي مرضانا و ارحم أمواتنا يا رب العالمين وارفع عنا البلاء والبلاء…إنك عل كل شئ قدير…
",1
اللقاح يعزز الأمل ويفتح أبواب العودة إلى الحياة الطبيعية، لنستقبله بفرح.,1
حملة التلقيح ناجحة و المغرب في تقدم ولا عزاء للحاقدين والإعلام المزيف,1
المعلومات الصحية والتوعية حول التلقيح يجب أن تكون متاحة بشكل أكبر للجمهور.,1
الحمد لله أخيرا اللقاح موجود حاليا بمراكز التلقيح,1
"
غالبية من المغاربة المتوفين بسبب “كورونا” لم يتلقوا اللقاح”، أن التلقيح لا يحمي من الفيروس؛ لكنه يساهم في التقليل من خطورة كوفيد بنسبة 86 في المائة”، مبرزا أنه “في غياب اللقاح كنا سنسجل معدل 2000 حالة وفاة في اليوم….
الى رافضي اللقاح لكم الحرية في رفضه ولنا الحرية في تقيد تحركاتكم بجواز التلقيح….
",1
"
يجب تنبه المكلفين باستقبال هؤلاء الشباب في مراكز التلقيح إلى التعامل بشء من الحكمة والصبر والدهاء على اعتبار انها فءة عمرية شابة لا تتحمل الكثير من التصرفات التي يصبر عليهآ الفءات الأكبر سنا منهم.
لذا وجب الحذر ثم الحثر، اعتي احترام القانون أولا والاسبقة ثانيا والصف والتوبة ثالثا.
أتمنى أن تصل الرسالة.
",1
"
كيف تدرس الدولة جرعة ثالثة و لم نلقح حتى 40% من السكان؟؟؟
التلقيح هو فعلا المخرج الوحيد من هذه الازمة.
مازال هناك من يرفض التلقيح و يرفض الاجراءات و هذه قمة العنجهة.
ننتظر من الدولة الاسراع في عملية التلقيح و تنويع المصادر فلا نكون متعلقين بالهند و الصين فقط. 
",1
الذل والرخص والعبودية أنتم من تعيشون فيها ،يحكمكم العجزة والكراسي المتحركة عجزوا عن توفير اللقاح لكم ،اما نحن يحكمونا شباب ذوو كفاءة وفروا اللقاح للشعب بكميات وافرة,1
الحكومة يجب أن تتخذ إجراءات لتحقيق المزيد من التوعية حول فوائد التلقيح.,1
التلقيح ليس فقط حقًا فرديًا بل هو واجب تجاه المجتمع والحفاظ على صحة الجميع.,1
أتمنى أن تكون هناك مبادرات لتشجيع الشباب على التلقيح وتجاوز المخاوف.,1
الاستماع إلى مختلف آراء الخبراء يسهم في تحسين حملات التلقيح.,1
اللي ما دار التلقيح يتحمل مسؤوليته,1
"
من موقع مايو كلينك الطبي :
كيف تأكدَت إدارة الغذاء والدواء الأمريكية من سلامة لقاح فايزر-بيوإنتيك لكوفيد 19 وفعاليته للأطفال بعمر 12 إلى 15 سنة؟
قيّمَت إدارة الغذاء والدواء الأمريكية دراسةً شملَت أكثر من 2200 طفلًا تراوحت أعمارهم بين 12 و 15 سنة. وقد تلقى نصف الأطفال في هذه الدراسة لقاح كوفيد 19 الذي أنتجته فايزر-بيوإنتيك. بينما أخذ النصف الآخر حقنة من دواء وهمي غير ضار.
وبعد أسبوع من الجرعة الثانية، أظهر البحث عدم وجود إصابات بكوفيد 19 لدى الأطفال الذين أخذو لقاح فايزر-بيوإنتيك، وكان عدد الأطفال 1005. بينما أصيب 16 طفلًا بكوفيد 19 من بين 978 طفلًا أخذوا حقنة الدواء الوهمي. ولم يُشخَّص أي من الأطفال سابقًا بكوفيد 19. وتشير هذه النتائج إلى أن اللقاح فعال بنسة 100% في الوقاية من كوفيد 19 لدى هذه الفئة العُمْرية.
لكن العلماء المغاربة (علماء الفيسبوك و تويتر) لديهم وجهة نظر علمية اخرى في جدوى اللقاح … مخالفة لعلماء العالم … رغم حالات الوفاة لديهم و ارتفاع اعداد المصابين 
",1
السلام عليكم ورحمة الله تعالى وبركاته.الله اخلي لينا حاجة فابور هههه، ندير اللقاح ديالي انخلي كلشي في يد الله بلا القيل والقال والبغاها الله هي الي غادي تكون.“ومن يتوكل على الله فهو حسبه”.الحمد لله رب العالمين.لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير.اللهم صل وسلم على نبينا محمد وعلى آله وصحبه أجمعين.والسلام عليكم ورحمة الله وبركاته.,1
لنتعاون ونتضامن في تلقي اللقاح لحماية أنفسنا ومن نحب.,1
غير سيرو تلقحو راه تم تأكيد سلامة وفعالية اللقاحات المعتمدة بالمغرب,1
" خاصنا نحمدو الله ان بلادنا وفرات لينا التلقيح مجاني وكانت الدول السباقة لوفرات اللقاح للشعب
",1
لقاح بفايزر سيكون مخصصا لليافعين من 12 الى 17 سنة كمرحلة اولى و ذلك لتسهيل عملية الدخول المدرسي التي على الأبواب.,1
حماية حياة الافراد فوق كل اعتبار قانوني آخر، والدولة دارت مجهود كبير باش بلادنا تجتاز الازمة بدون خسائر واليوم دور المواطن المغربي للاقبال على التلقيح والتوفر على الجواز الصحي,1
",السلام عليكم،

إلى المشككين في اللقاح و الخائفين من المآمرة من الذين يقضون يومهم في المقاهي بدون عمل أو في التسكع أو في الوقوف في ” راس الدرب ” بالله عليكم ما هي قيمتكم المضافة لهذا العالم المصنع و المتطور أو ما هو مدى تهديدكم للأمن القومي لهذه البلدان حتى تتآمر عليكم و تحقنكم بما تفكرون فيه من شرائح ذكية ربما تساوي الملايين من الدولارات.

أفيقوا من أحلامكم و أصمتوا و انظروا إلى النصف المملوء من الكأس. يقول المثل : * أن تصمت ويظن الناس أنك جاهل خير من أن تنطق و تقطع الشك باليقين* .",1
السلام عليكم ورحمة الله تعالى وبركاته.الله اخلي لينا حاجة فابور هههه، ندير اللقاح ديالي انخلي كلشي في يد الله بلا القيل والقال والبغاها الله هي الي غادي تكون.“ومن يتوكل على الله فهو حسبه”.الحمد لله رب العالمين.لا إله إلا ,1
لنحتفل بكل لقاح يُلقى ونؤكد على أهميته في حماية الصحة.,1
التطعيم يعزز الصحة ويحمينا ويحمي المجتمع من انتشار الأمراض.,1
"
التلقيح ماشي شي حاجة لي غتخلعنا بالعكس بلادنا و الحكومة ديالنا فكرو فينا و عطاونا فرصة باش نعاودو نرجعو للتجمعات و الاعراس و المناسابات بلا كمامة بلا تعقيم .
",1
اللقاح هو درع الأمان الذي نحتاجه لحماية أسرنا ومجتمعنا.,1
اللهم احفظنا برحمتك واجعل اللقاح سببا للنجاة من كورونا.,1
شوفو شنو واقع فالعالم، الدول اللي طلقات اللعب شحال كتحقق من حالة وفاة واصابة ، والحمد لله بلادنا غادية في طريق تحقيق المناعة الجماعية,1
التلقيح يلعب دوراً هاما في تحقيق المناعة الجماعية وتقليل خطر انتشار العدوى.,1
",مادام ان الاطباء سيكونو من اوائل من سيتلقى هاذا اللقاح وسيتم قبوله من طرفهم فهذا يعني ان بقية الشعب يجب ان يقبلو به دون خوف فلا يعقل ان يقبل اللطباء بهاذا اللقاح وهم يشكون بانه خطر على صحتهم مع اننا نعلم ان لهم لوبي قوي يستطيع الرفض",1
",هادوك لي خايفين من نتائج هاد التلقيح هوما نفسهم لي ماخايفينش من كورونا وماملتازمينش بالحجر الصحي. كانقتارح لي مالقاوهش ملتازم يلحوه بالسيف عليه",1
اللهم اجعل اللقاح شفاءًا للمرضى وحمايةًا للأصحاء.,1
هاهوما اعداء النجاح بداو كيبانووو اصلا التلقيح اجباري في جميع البلدان ، نشدو الامور بالجدية ونخافو على الاخر الا مخيفينش على ريوسنا,1
اللقاح الصيني اثبت التجارب بانه فعال بنسبة كبيرة وليست له مضاعفات سلبية منذ انطلاق عملية التلقيح ببلادنا ,1
التلقيح يساعد في تحقيق التوازن بين السيطرة على الفيروس وحفظ الحياة الاجتماعية.,1
أشعر بالقلق من انتشار الفيروس بين الأطفال، يجب توفير التلقيح لهم بشكل عاجل.,1
اللقاح لا يشكل خطرا على الناس,1
اللقاحات تلعب دورًا مهمًا في وقف انتشار الفيروس. يجب دعم الجهود الصحية لتحقيق الحماية الجماعية.,1
"
نشكر جزيل الشكر كل من عمل لإيصال اللقاح إلى بلدنا سواء من المغاربة بالخارج أو من يعملون في الخفاء وكذلك كل من تفاوض مع الشركات الأجنبية من أجل الحصول على اللقاحات قبل عدة بلدان ،وكل من ساهم في الاداءات لتمكيننا من اللقاح وهذا يظهر جليا لماذا الدول الغنية في العالم قبل الفقيرة لأنها أدت ثمن اللقاح قبل الدول التي لم تستطيع الأداء، فالحمد لله في بلدنا الذين دبروا موضوع اللقاحات نجحوا في تدبيره حتى ولو إن بعض الشركات خلفت الوعد.فلكل من كان له الفضل في هذه العملية نقول شكرا جزيلا و جزاكم الله خيرا .
",1
الحل الوحيد باش نتفاداو المتحور الجديد هو اللقاح,1
التلقيح يسهم في حماية المجتمع بأسره من انتشار الفيروس.,1
أعتقد أن التلقيح هو السبيل الوحيد للتغلب على الجائحة بشكل نهائي.,1
"
لو لم ياتي المغرب باللقاح, لقال بعضهم ان بلدهم يهمل مواطنيه.
عندما اقتنى المغرب اللقاح البريطاني, قال بعضهم انه غير معترف به, بدليل ان اوروبا لا تستعمله.
بعدما تهافتت اوروبا على اللقاح البريطاني, وجاء المغرب باللقاح الصيني, قال بعضهم انه ليس ذو فعالية وكان حريا اقتناء اللقاح الامريكي.
عندما اقتنى المغرب اللقاح الامريكي, قال بعضهم لسنا فئران تجارب وكان حريا بالمغرب ان يصنع لقاحه.
عندما قرر المغرب انتاج لقاحه’ قال بعضهم ان المغرب سيكتفي بملئ القوارير.
سؤالي:
كم دولة في نفس مستوى المغرب, لحقت مواطنيها؟
كم دولة في نفس مستوى المغرب, اقتنت جميع اللقاحات؟
كم دولة في نفس مستوى المغرب,صنعت لقاحها بنفسها؟
",1
"
اش فيها الا فرضو جواز اللقاح بهاكا كنكونو مآمنين او حفاظ على صحتنا او حبابنا راه المرض مساهلش 
",1
الناس تضررو بزاف فهاد كرونا ويالاه كنقولو الانتشار المرض نقص و الناس رجعو لخداميهوم انا كنأيد التلقيح حيت ليملقحين عندهم  فرص ضئيلة  ينشرو العدوى عكس الناس مملقحاش,1
" التلقيح الحلول المتوفرة حاليا باش نخرجو هاد المشاكيل مانبقاوش نعقدو الامور
",1
" لي بغى يدير تلقيح يديرو ولي مبغاش يلبدها بلامايبقى صدع لينا راسنا بهاديك الفلسفة الخاوية 
",1
انا لقحت فقط عند وصول عدد ملقحين ال19 مليون وعندما تخلصت من افكار الجهل التي تقال في الشارع والمقاهي و دكتو الفايد و أدركت اني اساهم في هدم ما يفعلها المغرب لتغلب على هذا فيروس الذي دمر البلد والاقتصاد اتمنى من اخوة ان يغلبوا منطق العلم وان يحصلوا على التلقيح، المغرب ليس بلد حقوق الانسان هو في الاخر سيفرض عليكم بالقوة ان بقت هذه الفئة كلها غير مستهدفة، اللهم و ما بالخاطر,1
تحقيق المناعة الجماعية لن تكون ممكنة إلا إذا تم تلقيح غالبية الناس,1
الغير ملقح يهدد صحة الملقح نعم  اللقاح,1
",يلزم على دولة الحوار مع للشعب و تأكيد صحة فعالية التلقيح سينوفارم",1
لمن يشككون في اللقاح .مالكم عدميين ومتشائمين وفاهمين اكثر من اطباء العالم. من يوجدون اليوم في الانعاش رفضوا التلقيح في وقته…واش كاين شي حاجة اكثر من هذا الواقع. المشكل الان هو التنظيم..للتنظيم….اعباد الله….باركا من التكلاخ والخوف والتردد والشك والاستهتار,1
أرى أن التلقيح يساهم في الحفاظ على النظام الصحي وتقليل الضغط عليه.,1
انا كنشجع التلقيح اللهم اجعل هدا اللقاح بردا وسلاما في جسد كل من سيستعمله,1
التلقيح ليس له علاقة بالعدوى. هو حماية فردية اخي الكريم,1
هذه بداية للإنفراج والعودة للحياة الطبيعية بالمغرب الحبيب إن شاء الله تعالى، لتدور عجلة الاقتصاد، ويرفع خطر كوفيد بالتلقيح؛ في القريب العاجل بإذن الخالق عز وجل,1
الزامية التلقيح حرصا على صحتكم وحياتكم,1
أعتقد أن اللقاحات هي السبيل للعودة إلى الحياة الطبيعية بشكل كامل.,1
يلزم فرض جواز التلقيح في وسائل النقل العمومي . والاسواق الممتازة والقيساريات وقاعة الحفلات لكن بصرامة وبمسؤولية . انذاك من يرفضون التلقيح يجلسون في منازلهم وليس من العدل ان يخالطوا من يحافظون على صحتهم ويستجيبون لنداء العلماء وليس لمروجي المغالطات والفهايمية ,1
"
الوكان غير تستعملو الكمامه بالشكل السليم و تلتزمو بالتباعد الاجتماعي. وتعقيم اليدين من حين لاخر والاهتمام بالنظافة اكثر من اي وقت مضى. نكونو قد قطعنا اشواط كبيره في طريق التخلص من الفيروس او على الاقل الحد من انتشاره تجعلنا قادرين على التعايش مع بقاياه بكل اطمئنان.
اللقاح هذا واللقاحات المشابهه حديثه العهد قد تساعد بعض الشيئ لكن ليست الحل النهائي كما كان يعتقد “الخبراء مجهولي الهوية.
ملاحظه
الكمامه ايخص تكون نقيه ويتم تجديدها بانتظام مع حسن استعمالها. فوق الراس .في العنق .في المعصم ولا في الجيب منفعاش بل العكس هو الصحيح تشكل خطر على صاحبه ومن يحيط به. والسلام .
",1
كيف يمكن للأفراد الملقحين الاستمرار في دعم الجهود الوطنية للتصدي للجائحة؟,1
"
ارجون من المواطنين ايعيقوا ان الأوضاع الحالية لاتبشر بالخير الى مداروش التلقيح فراه الحجر تاني لي غايتسنانا راه هد الفيروس ماكعلمش
",1
"
 يجب التبليغ عن كل من يروج لعدم التلقيح.
فالمغرب و الحمد لله بلد الشهداء و الرجال و الملقحين.
",1
"
راه ماشي عزيز أخنوش نعس و فاق و قال أجي ندير التلقيح يكون إجباري ، راه تا دارو دراسات و تشاورات عاد خرجو بالقرار
",1
 الدكتور  عارف أن توصيات ديال الشركات هو أن التلقيح يتم للناس أقل من59 سنة، التلقيح لا يعطى الأشخاص الذين لديهم أمراض مزمنة، يحب صبر 6 أشهر بين جرعة التلقيح الأول وجرعة التلقيح الثانية,1
انا مع تلقيح الاطفال مائة في المائة . سؤالي هو كالتالي لماذا لم تحترم الوزارة تعهداتها حيث قيل قبل ان الاباء لهم حرية الاختيار ما بين سينوفارم وفايزر . وهذا لم نلاحظه هذا الصباح في المدارس . ثانيا لماذا يتم تخصيص فايزر لمدينة الرباط وبعض احياء سلا وسينوفارم لاحياء شعبية بسلا . نفس الشيء تم القيام به مع كبار السن استرا فينيكا لاحياء معينة وسينوفارم لاحياء شعبية بمدن عديدة مغربية . ,1
اللقاحات لا تضمن حماية مطلقة، يجب على الجميع الاستمرار في اتخاذ التدابير الوقائية.,1
عدد الملقحين في ارتفاع هذه نتيجة التلقيح الشامل للشعب.  ,1
الدولة وفرات بزااف ديال الاحتياطات و الحلول باش نخرجو من هاد المشاكيل ، من بين هاد الحلول كاين التلقيح و هو الحل المناسب,1
كيبالي بهاد تلقيح حياتنا غادي تبدل و نرجعو لحياتنا العادية,1
أنا ملتزم بتلقي اللقاح لأحمي نفسي وأحمي أحبائي والمجتمع بأسره.,1
"استاذنا الكبير
أخذت المطعوم قبل عام
وتم اعادة التطعيم مرة أخرى
معظم الدراسات الان تُشير الى تناقص فعالية المطاعيم بعد ٩٠ يوم من اخذها و خصوصاً ضد المتحور دلتا",1
يجب فرض التلقيح والتأكيد منه لأن البعض يرفضه بدواعي واهية كما هو الشأن عند عند رؤوس تنسيقيات المتعاقدين المتقاعسين عدليين ونهجيين,1
لماذارش  تلقيح ما عنده ضمير,1
 اي شخص يتحمل مسؤوليه يجب عليه ان يتلقى اللقاح لحماية الناس كبار السن,1
"
علاش زعما مابغيتوش ديروا اللقاح؟ خايفين تموتوا اولا كيفاش،مال ناس لي داروا اللقاح ماشي بنادم زعما اولا ما مهتمينش لحياتهم،اه اولا نتوما بقيتوا غير العلماء والأطباء والباحثين ديال البلاد ههه،نوضوا الله يجيبكم على خير باراكا من الكلاخ والتخلف شوهتوا بينا اه حقا لقاح فيه المغناطيس اولا غادين يراقبونا هههه،حمدوا الله لي لقيتوا اللقاح أصلا طلوا غير على جيرانكم (الدول)
",1
نحمد الله ونشكره على ملكنا حفظه الله. على كلمته المسموعة لدى رؤساء الدول.المغرب اول دولة إفريقية تتوصل باللقاح. والفضل راجع لملك البلاد.,1
سبحان الله شي مغاربة عندنا لا ينظرون إلا للجزء الفارغ من الكأس مما يدل على فراغ عقولهم الدولة تحتاج للتشجيع و التنويه و ليس فقط للتبخيس إتقوا الله راه كاين دول ناس ديالها كيموتو و ملقتوش اللقاح ,1
التلقيح يحمي الفرد والمجتمع من تداول الفيروسات وانتقالها.,1
الوقاية خير من العلاج، لنحافظ على التباعد الاجتماعي ونلتزم بالتدابير الوقائية.,1
القضية عالمية واللقاح لابد منه حتى نعود الى وضعنا الماضي ومن يخاف من اللقاح او الإبرة فلا خوف عملنا حرعتين وادا تطلب الثلاثة نأخذها.في شكاكو اعطيت مهلة للشرطة باخذ اللقاح او المغادرة ووضع جيش الاحتياط في حالة ام يلبى الامر اللقاح سيفرض كرهنا أو قبلنا.,1
",اعجبني احد التعاليق لاحد الاخوة حين قال الى بغا المغرب يلقح ماتبقى من الشعب واغلبهم شباب ما عليه الا يعطي 50درهم على كل تلقيحة يتحل المشكل هههههه هادشي لي كاين راماكاينش لامواقف ولا مبادىء ولا هم يحزنون",1
",الحرص على تلقي التلقيح لكل افرا المجتمع المغربي ضرورة محة لضمان دعم الجهاز المناعتي ضد الفيروس",1
الصحة هي ثروة حقيقية، والتطعيم يحميها ويحافظ عليها للأجيال القادمة.,1
اللقاحات تعكس التكنولوجيا والعلم في خدمة الإنسان والصحة.,1
أرى أن التلقيح يعتبر إجراءًا استباقيًا ضروريًا للحفاظ على الصحة العامة.,1
فيقوا أيها المغاربة الأذكياء. هناك من يريد بكم الشر على جميع الأصعدة. واعملوا أن التلقيح هو الحل الوحيد للخروج من هذا النفق المظلم في انتظار توافر الأدوية العلاجية.,1
اللقاح فرصة لنسعد بعودة الحياة الطبيعية ونشارك في تحقيق ذلك.,1
"
الاحصائيات للجلطة الدماغية في أوروبا 1/1000 سنويا و بدون اللقاح لو اخدنا 18 مليون سنجد 18000 حالة جلطة دماغية بدون اللقاح سنويا من المحتمل ان 30 حالة في 18 مليون شيئ طبيعي لا علاقة له باللقاح 
",1
المجتمع بأكمله يستفيد من التلقيح، والتعاون الجماعي يعزز فعالية الحملات التلقيحية.,1
يجب فرض جواز اللقاح في أماكن العمل و سيضطر الجميع للقاح من أجل الحفاظ على عمله ,1
انا درت الجرعة الأولى والثانية وعندي الثقة في العلماء ديالنا وفي الحكومة ديالنا وانا كنصح الناس باش يديرو التقة في المسؤولين ديالنا راه  ميمكنش يضرونا  حنا المواطنين لذلك خاصنا نتلقحو,1
اللقاحات تجمعنا في سبيل مواجهة التحديات وحماية مجتمعنا.,1
التلقيح هو السبيل الوحيد لتحقيق مناعة جماعية لوقف انتشار هذا الفيروس والعودة إلى الحياة الطبيعية في أسرع وقت ممكن,1
لازم الصبر وتوعية المواطنين بأهمية التلقيح حيت بزاف باقي معارفش أهمية تلقيح وغير كيتيق أي واحد خاص توعية,1
 نعم التلقيح واجب وطني ضروري نتلقحو حنا ولداتنا,1
"
 هذه الازمه تنتهي عند اختفاء الجهلة والمشككين من منصات التواصل لو كان هؤلاء موجودين من زمان لكانت نفس الازمه بالنسبة للقاحات الجدري وشلل الأطفال وغيرها من الامراض
",1
شعور رائع بالاطمئنان بعد تلقي اللقاح، أعتقد أنه قرار صائب.,1
أتمنى من مؤيدي المؤامرات أن يذهبوا لتلقيح أنفسهم في أقرب وقت،لأن بسببهم يتضرر اقتصاد البلد…إن كان لك مناعة قوية ففكر في الذي لا يمتلكها وقد تسبب في وفاتهعند مخالطتك له فقط لأنك ذكي وكشفت مخطط الماسونيين وعائلة روتشيلد و خطة الفضائيين للحد من عدد البشر…,1
قريبا الفرج التلقيح ماض بسرعة و لله الحمد ببلدنا، نتمنى فتح الحدود مع فرنسا في العطلة الصيفية و لو ب pcr قبل 24h و آخر بالمطار,1
اللهم احفظنا واحمينا بلقاحك من كل مكروه وسوء.,1
معنديش مشكل يكون الجواز اجباري ، الحمد لله بفضل التلقيح نقص انتقال العدوى,1
أرى أن تلقي اللقاح يعزز من فرص العودة إلى الحياة الطبيعية بدون قيود.,1
لنستفيد من اللقاح كفرصة للعودة إلى حياة آمنة وطبيعية.,1
كون كان اللقاح بالفلوس كون شفنا المغاربة كيتخاطفو عليه وكون سمعنا باللي كاين حيف وظلم للفئات المعوزة ولكن حيث مجاني وفابور كترات عليه الهضرة,1
سينوفارم هو الافضل بالنسبة ليييي,1
تلقيت اللقاح وأنا واثق من أنه يساهم في تحقيق المناعة الجماعية.,1
درت التلقيح والحمد لله مكاين حتى شي أعراض جانبية بالعكس حسيت بالتحسن في الجسم ديالي ومناعتي والات قوية,1
اجراء مقبول لضمان الحماية الجماعية لابد من تنازل الاقلية لان انانية البعض و التمسك بعدم التلقيح يجعل الجميع يدفع الثمن,1
" قصوحية راسنا لمخلاتناش نزيدو القدام بلادنا موفرة اللقاح بالمجان لاش منديروهش لنسهلو علينا المؤمورية المسؤولين ديالنا وقفو معنا حنا حنا معكم
",1
كلنا مع جواز التلقيح ،لا يعقل أشخاص غير ملقحين يقومون بنقل الفيروس للملقحين,1
أثق في البحث العلمي والتجارب التي تثبت فعالية وسلامة اللقاحات.,1
 بنادم فرحان  لأن  التلقيح للجميع  مهم,1
"
الحل هو التلقيح .وعلى العلماء أعداء التلقيح أن يأتون بالحل الناجع .أما النغير الخاوي اللي ما مبني على حتى حقيقة علمية فلن ينفع في شيء سوى تكريس الجهل نشر المرض. الحقيقة الكاملة موجودة في المستشفيات قم بزيارة و سترى حجم الكارثة
",1
مافهمت تالعبة الدولة شاريا اللقاح بزبالة فلوس وبنادم مابغاش اتلقح وفاش تايتصاب بكرونا تايجري للسبيطار وتايبقا يغوت مكاينش اكسجين,1
اللقاحات تلعب دورًا رئيسيًا في تقليل حدة الأمراض وتفشي الفيروس.,1
رغم بعض الآثار الجانبية، أنصح بتلقي اللقاح للحفاظ على الصحة العامة.,1
على المغرب فرض جواز التلقيح للولوج الى الاماكن العامة,1
مؤكدا على أهمية هذه الجرعة الثالثة بالنسبة إلى هذه الفئات التي يزيد لديها عامل الاختطار واحتمالية الإصابة.,1
"
قمت باخد الجرعة الأولى والتانية وعندما أردت نسخ جواز التلقيح قالو لي غير ممكن يجب أخذ الجرعة التانية أي ان هناك خطا ما في مايخص تسجيل الجرعة الأولى ماهو الحل في نضركم
",1
كذب المتشائمون لانهم غير صادقون. بلادنا نجحت وستنجح انشاء الله في اللقاح. فليذهب الحساد والمتشائمون :::::::,1
إن شاء الله  الفرج قريب بفضل اللقاح ,1
",نحن من نحرم ونحليل هدا حرام وهاد حلال هل تلقيح يبعدك عن طاعة الله

هدا تلقيح فهو لي سلامتك وسلامة الغير",1
أثق في البحث العلمي وأرى أن اللقاحات هي الحلاقة الصحيحة للتغلب على الفيروس.,1
التضامن والرعاية المتبادلة يجعلانا أقوى في وجه التحديات.,1
 جواز التلقيح من الحلول خاصنا نعتامدو عليها باش نتهناو هادشي,1
حسب القانون الإداري فإختصاصات الدولة هي حفظ الأمن وحفظ ااصحة العامة وغير ذلك. وبالتالي فمن حقها إعتماد الإجبارية في التلقيح. نعم لحماية الصحة من الأوبئة. نعم لإجبارية التلقيح. باركا من الملاغة والفهامة الخاوية. ,1
",مزيان ، المرجو الإسراع في عملية التلقيح..",1
"احسست بتغيير في صحتي بعد التلقيح حيت انني كنت اصاب ببعض الاظطرابات الصحية قبل التلقيح وبعد التلقيح احسست تحسنا كبيرا ولله الحمد
",1
اول بلاد ضد التلقيح هي المغرب علاش الدول الاخرى ساكتة,1
قرار صائب في هدا الجواز اللقاح لكي يلتزم المواطن بالواجب الوطني وانا مع هدا القرار ,1
"الحمد لله ياك الدواء(التلقيح ) كاين ايوة هنو لوقت
",1
إنشاء الله المغرب سينهي حملة التلقيح و سيساعد الدول الإفريقية التي لازالت متعثرة في عملية التلقيح .الناس عنذ كلمتهم ليس مثل البعض ينفخون الريش على الخوى,1
",اللي ما ابغاش يتلقح يتوخر للخلف وايخلي ابلاصتوا الغيروا.حمدوا الله اوشكروه اللي اعطاو ليكم عشرة انتاع المليون وانثوما الله يستر غير اتولولو",1
"
سلام : انا متفاءيل ولست متشاءيم .ولا يهمني اصل التلقيح سواء كان صيني اومريكي اوروسي اوربي .بغيت انزيد اوعربي اوحشمت .لي انا التلقيح العربي حتى سنة 2050 عد اوجد .نقضيو بالمجود وجيب الله الشفاء .وتيقاتنا فالله وفي ابونا حامي الوطن .
",1
أنا أتواجد بمركز لتلقيح أنتظر حضور الأطقم الطبي؛ الله يسر للجميع ويرفع علينا الوباء,1
اللقاح هو درعنا الواقي، فلنحمله بفخر ونحمي أنفسنا ومحيطنا.,1
يجب أن نخبر العالم بأسره أنه بالعكس من باقي الدول ليس لدينا إلا عشرة حالات آثار جانبية، بينما فرنسا تحصى عشرات الآلاف من الآثار الجانبية لجميع اللقاحات المستعملة,1
نداء لعموم الشعب المغربي الي مزال ملقح، سيرو الله يجزيكم ديرو اللقاح باقرب وقت باش نوصلو للمناعة الجماعية,1
لنستعيد الحياة الطبيعية بتضافنا في تلقي اللقاح واتباع الإرشادات.,1
"
يجب على الدولة فرض هذا الجواز في كل الأماكن العمومية و الادارات، لا يعقل أشخاص غير ملقحين ينقلون الفيروس للملقحين
",1
